batter_id,mlbam_pitch_name
435220,FF
435220,FF
435220,FF
111851,FF
111851,SL
111851,FF
111851,FF
421064,FF
421064,SL
421064,FF
421064,FF
421064,SL
432928,FF
124748,FF
429712,FF
429712,FF
429712,FS
429712,FF
429712,FF
429712,FF
285131,FF
285131,FF
285131,FF
285131,FF
285131,FF
406878,FF
406878,FF
406878,FF
406878,FF
406878,FF
406878,FF
430945,FF
455976,FF
455976,FF
455976,FF
455976,FS
455976,FF
455976,FF
333492,FF
333492,FF
333492,FF
333492,FS
430585,FF
430585,FS
430585,FF
430585,FF
430585,FF
430585,FF
430585,FF
430585,FF
430585,FF
430585,FF
150212,SL
150212,SL
150212,FF
150212,SL
150212,FF
150212,FF
430927,FF
430927,FF
430927,FF
430927,FF
430927,FF
150040,FF
150040,FF
150040,FF
455369,FF
116539,FF
113028,FF
113028,FF
113028,FF
113028,FF
113028,FF
407893,FF
407893,FF
407893,FF
407893,FF
407893,FF
407893,FS
407893,FF
116539,SL
116539,SL
116539,FF
116539,FF
116539,SL
116539,FF
116539,FF
116539,FF
113028,FF
113028,FF
113028,FF
407893,FF
407893,FS
407893,FS
407893,FS
407893,FF
407893,FF
407893,FF
430897,FF
430897,FF
430897,FS
429664,FS
429664,FF
429664,FF
429664,FS
429664,FF
429664,FS
429664,FF
425783,FF
434939,FF
434939,FF
434939,FF
425509,SL
425509,FF
425509,FF
136660,FF
136660,SL
136660,FF
431159,FF
431159,FF
431159,FF
431159,FF
431159,SL
450204,SL
450204,FF
450204,FF
450204,FF
136660,FF
450204,FF
450204,SL
450204,SL
450204,SL
450204,FF
450204,FF
431159,FF
431159,FF
431159,FF
431159,FF
429713,FF
429713,FS
429713,FF
429713,FS
429713,FF
429713,FS
429713,FF
429713,FF
425686,FF
425686,FF
425686,FF
425686,FF
466320,FF
466320,FS
466320,FF
466320,FS
150040,FF
150040,FF
150040,FF
458731,FF
458731,FF
458731,FF
116539,FF
113028,FF
113028,FF
407893,FF
407893,FS
407893,FF
407893,FF
407893,FF
430897,FF
430897,FS
430897,FS
430897,FF
430897,FF
430897,FF
429664,FF
429664,FF
429664,FF
429664,FF
430583,FF
150089,FF
150089,FF
425834,FF
425834,FF
425834,SL
408307,FF
408307,FF
408307,FF
408307,FF
408307,FF
493127,FF
493127,FF
493127,FF
493127,FF
493127,FF
430583,FF
430583,FF
150289,FF
150289,FF
150289,FT
150289,FF
150289,FF
150289,FF
425834,FF
425834,FF
425834,FF
425834,FF
408307,FF
408307,FF
408307,FF
408307,FF
408307,FF
408210,FF
408210,FS
408210,FF
430895,FF
430895,FS
430895,FS
430895,FS
430895,FF
110029,FS
110029,FS
110029,FF
110029,FF
110029,FF
116338,FF
116338,SL
116338,SL
116338,FF
116338,FF
430895,FF
430895,FF
430895,FF
110029,FF
110029,FS
110029,FS
116338,SL
116338,SL
116338,SL
116338,SL
434778,FF
434778,FF
434778,FS
434778,IN
435063,FF
435063,FF
435063,FF
435063,FF
435063,FF
435063,SL
435063,FF
435063,FF
