batter_id,mlbam_pitch_name
435558,FT
435558,FT
435558,FT
457789,FT
457789,FT
457789,SL
519299,FT
519299,FT
502210,FT
502210,SL
502210,FT
493316,FT
430404,FT
430404,SL
430404,SL
435559,CH
435559,CH
435559,FT
435559,FT
435559,FT
451500,FT
451500,FT
451500,FT
451500,SL
460060,FT
460060,FT
460060,FT
460060,SL
460060,SL
435558,FT
435558,FT
435558,FT
435558,SL
435558,SL
435558,SL
457789,FT
519299,FT
519299,FT
519299,FT
519299,FT
502210,SL
502210,FT
502210,FT
493316,SL
493316,SL
493316,SL
430404,FT
430404,FT
435559,SL
435559,CH
435559,FT
435559,SL
435559,FT
451500,SL
451500,FT
460060,FT
460060,FT
460060,CH
435558,SL
435558,FT
435558,FT
435558,FT
457789,CH
457789,SL
457789,SL
457789,SL
457789,SL
457789,FT
519299,SL
519299,FT
519299,FT
488726,FT
488726,FF
488726,FT
488726,FF
488726,SL
453228,FT
453228,FT
453228,CH
452678,FT
452678,CH
467793,FT
467793,FT
400098,FT
400098,FT
400098,SL
400098,SL
400098,SL
455167,FT
455167,CH
455167,SL
455167,CH
543401,SL
543401,FT
543401,FT
543401,SL
488811,FT
488811,FT
488811,FT
488811,FT
453974,FT
453974,FT
453974,FF
453974,FT
453974,FT
453974,FT
453974,FT
488726,FT
453228,FT
453228,FT
453228,FT
453228,FF
453228,SL
452678,SL
452678,CH
452678,FT
452678,SL
452678,FT
452678,FT
452678,SL
467793,CH
467793,SL
467793,SL
467793,FT
467793,CH
467793,CH
400098,FT
400098,FT
400098,SL
455167,FT
455167,FT
543401,FT
543401,FT
543401,SL
543401,SL
543401,SL
488811,FT
488811,FT
488811,CH
488811,FF
488811,SL
453974,FT
453974,FT
488726,FT
488726,FT
488726,FT
488726,FT
488726,SL
488726,SL
488726,SL
488726,FT
488726,FT
453228,FT
453228,SL
453228,FT
452678,CH
452678,SL
467793,FT
467793,FT
113028,FT
113028,SL
113028,SL
113028,SL
113028,SL
113028,FT
543401,FT
452678,SL
452678,FT
452678,FT
452678,FT
452678,FT
452678,SL
467793,FT
467793,FT
467793,FT
467793,FT
455167,SL
455167,FT
455167,FT
455167,SL
455167,SL
455167,SL
425783,SL
425783,FT
425783,FT
502481,FT
502481,FT
502481,FT
502481,FT
543213,FT
543213,FT
543213,FT
543213,FT
543213,FT
460086,FT
460086,SL
460086,FT
460086,FT
460086,SL
456714,FT
456714,FT
456714,CH
456714,FT
456714,SL
456714,FT
425796,FT
425796,FT
425796,FT
425796,FT
543333,FT
543333,SL
543333,SL
543333,FT
458252,FT
458252,CH
458252,FT
458252,FT
444876,SL
444876,FT
444876,SL
444876,SL
279827,FT
279827,FT
279827,FT
279827,FT
279827,FT
279827,FT
502481,FT
502481,SL
502481,FT
502481,FT
502481,FT
502481,SL
502481,FT
502481,FT
543213,FT
543213,CH
543213,SL
543213,SL
460086,SL
460086,FT
460086,FT
460086,FT
460086,FT
456714,CH
456714,FT
456714,FT
456714,FT
425796,SL
425796,CH
425796,FT
425796,CH
543333,SL
543333,SL
543333,FT
543333,FT
458252,FT
444876,FT
444876,FT
444876,FT
279827,FT
279827,FT
279827,FT
279827,FT
279827,FT
279827,FT
279827,FT
279827,CH
502481,FT
502481,FT
502481,FT
502481,FT
543213,FT
543213,FT
460086,SL
460086,FT
460086,FT
460086,FT
460086,FT
456714,CH
456714,SL
456714,FT
425796,FT
425796,FT
425796,FT
425796,FT
425796,FT
543333,SL
545361,FT
545361,FT
545361,FT
545361,FT
545361,FT
545361,SL
545361,SL
545361,FT
430895,FT
430895,FT
430895,FT
430895,FT
405395,FT
405395,FT
405395,FT
405395,CH
444432,FT
444432,FT
444432,FT
444432,FT
444432,FT
444432,FT
444432,FT
435062,FT
435062,FT
435062,FT
435062,FT
435062,FT
435062,SL
435062,SL
150484,FT
150484,FT
150484,FT
150484,CH
150484,FT
430948,FT
430948,CH
430948,CH
488721,FT
488721,SL
488721,SL
488721,FT
488721,CH
488721,CH
488721,FT
452105,FT
452105,FT
452105,FT
545361,FT
545361,FT
545361,FT
430895,FT
430895,FT
430895,FT
430895,FT
430895,FT
405395,CH
405395,FT
405395,FT
444432,FT
435062,FT
435062,FT
435062,CH
435062,FT
150484,SL
150484,FT
150484,FT
150484,FT
150484,FT
430948,FT
430948,FT
430948,FT
430948,FT
488721,FT
488721,FT
488721,FT
488721,FT
452105,FT
452105,FT
452105,FT
452105,FT
452105,FT
452105,FT
452105,FT
545361,FT
545361,FT
545361,FT
545361,FT
545361,CH
545361,FT
545361,FT
430895,FT
430895,CH
405395,FT
405395,FT
405395,FT
405395,FT
405395,FT
444432,SL
444432,SL
444432,SL
444432,SL
444432,SL
452655,FT
452655,FT
452655,FT
518991,FT
518991,FT
408045,FT
408045,FT
408045,FT
425545,FT
425545,FT
425545,FT
425545,CH
425545,CH
408047,FT
408047,FT
408047,FT
408047,FT
408047,SL
408047,SL
408047,SL
425491,FT
425491,FT
425491,CH
425491,FT
425491,FT
425491,CH
572821,FT
572821,FT
461858,FT
461858,FT
461858,FT
461858,FT
425206,FT
425206,FT
425206,FT
425206,FT
425206,FT
